12.7375	9568
12.747	9567
12.758	9566
12.8077	9565
12.8252	9564
12.9076	9563
12.9379	9562
12.9405	9561
12.9441	9560
12.9551	9559
12.9722	9558
12.9733	9557
13.0174	9556
13.0711	9555
13.0966	9554
13.1467	9553
13.1584	9552
13.199	9551
13.284	9550
13.3326	9549
13.341	9548
13.4715	9547
13.4845	9546
13.4987	9545
13.5032	9544
13.6105	9543
13.6321	9542
13.8229	9541
13.8357	9540
13.8718	9539
13.9155	9538
13.9193	9537
14.0361	9536
14.0505	9535
14.0704	9534
14.0972	9533
14.1158	9532
14.1175	9531
14.1277	9530
14.1352	9529
14.1386	9528
14.1503	9527
14.1565	9526
14.182	9525
14.2077	9524
14.2093	9523
14.2444	9522
14.2563	9521
14.2612	9520
14.2863	9519
14.3081	9518
14.3111	9517
14.3891	9516
14.4413	9515
14.4507	9514
14.524	9513
14.557	9512
14.6528	9511
14.6774	9510
14.7028	9509
14.775	9508
14.8093	9507
14.8402	9506
14.8519	9505
14.8647	9504
14.8689	9503
14.8813	9502
14.9147	9501
15.0112	9500
15.0127	9499
15.0228	9498
15.0469	9497
15.0689	9496
15.0887	9495
15.1542	9494
15.1618	9493
15.2002	9492
15.2267	9491
15.2463	9490
15.2592	9489
15.2922	9488
15.3384	9487
15.3423	9486
15.3486	9485
15.3571	9484
15.4191	9483
15.4565	9482
15.4696	9481
15.4812	9480
15.4819	9479
15.5149	9478
15.5747	9477
15.6302	9476
15.6424	9475
15.6745	9474
15.6758	9473
15.7046	9472
15.7095	9471
15.7186	9470
15.7616	9469
15.8329	9468
15.8366	9467
15.8417	9466
15.8433	9465
15.9272	9464
15.9443	9463
16.0308	9462
16.0434	9461
16.0836	9460
16.0937	9459
16.1078	9458
16.1189	9457
16.1917	9456
16.2199	9455
16.2439	9454
16.2769	9453
16.3314	9452
16.3902	9451
16.46	9450
16.4939	9449
16.5042	9448
16.531	9447
16.6075	9446
16.6346	9445
16.6982	9444
16.6988	9443
16.7081	9442
16.7376	9441
16.7674	9440
16.8527	9439
16.8769	9438
16.8857	9437
16.9405	9436
16.9627	9435
16.968	9434
16.9766	9433
17.0235	9432
17.0684	9431
17.0928	9430
17.1318	9429
17.1319	9428
17.1554	9427
17.2776	9426
17.283	9425
17.3228	9424
17.4318	9423
17.438	9422
17.4432	9421
17.5144	9420
17.5405	9419
17.5569	9418
17.5644	9417
17.5686	9416
17.6435	9415
17.6543	9414
17.7027	9413
17.7168	9412
17.7195	9411
17.7269	9410
17.7276	9409
17.7684	9408
17.7702	9407
17.7909	9406
17.8213	9405
17.8294	9404
17.9124	9403
17.928	9402
17.9629	9401
17.9924	9400
17.9947	9399
18.0417	9398
18.0707	9397
18.0863	9396
18.1732	9395
18.195	9394
18.2194	9393
18.2208	9392
18.2218	9391
18.2219	9390
18.2273	9389
18.2426	9388
18.2777	9387
18.3159	9386
18.3812	9385
18.4118	9384
18.4218	9383
18.4359	9382
18.4502	9381
18.4901	9380
18.5003	9379
18.5819	9378
18.6463	9377
18.6875	9376
18.7867	9375
18.8425	9374
18.8739	9373
18.9156	9372
18.9342	9371
18.9599	9370
19.0095	9369
19.029	9368
19.0346	9367
19.0621	9366
19.1809	9365
19.2029	9364
19.257	9363
19.3842	9362
19.424	9361
19.4491	9360
19.5256	9359
19.5373	9358
19.5835	9357
19.6225	9356
19.6466	9355
19.6737	9354
19.6982	9353
19.7319	9352
19.8046	9351
19.8237	9350
19.8941	9349
19.9008	9348
19.9254	9347
19.9454	9346
19.9568	9345
19.9891	9344
20.0036	9343
20.0263	9342
20.1017	9341
20.1377	9340
20.1418	9339
20.1598	9338
20.188	9337
20.2703	9336
20.287	9335
20.3141	9334
20.3311	9333
20.338	9332
20.3408	9331
20.3743	9330
20.3762	9329
20.392	9328
20.402	9327
20.4308	9326
20.4566	9325
20.4709	9324
20.4878	9323
20.5306	9322
20.5385	9321
20.562	9320
20.5834	9319
20.5894	9318
20.5922	9317
20.6401	9316
20.6479	9315
20.7503	9314
20.7599	9313
20.7888	9312
20.9279	9311
20.9648	9310
20.9953	9309
21.0018	9308
21.0074	9307
21.0451	9306
21.0566	9305
21.0644	9304
21.0743	9303
21.0855	9302
21.0908	9301
21.1553	9300
21.3239	9299
21.3578	9298
21.3755	9297
21.3979	9296
21.4281	9295
21.4915	9294
21.5172	9293
21.5499	9292
21.5565	9291
21.6576	9290
21.6595	9289
21.6864	9288
21.7436	9287
21.8513	9286
21.9021	9285
21.9394	9284
21.9436	9283
21.9537	9282
21.9966	9281
22.0083	9280
22.0316	9279
22.0323	9278
22.1287	9277
22.1556	9276
22.2033	9275
22.2112	9274
22.2558	9273
22.2606	9272
22.2933	9271
22.2991	9270
22.3149	9269
22.3307	9268
22.3308	9267
22.3406	9266
22.3964	9265
22.4008	9264
22.411	9263
22.4251	9262
22.4296	9261
22.4723	9260
22.4754	9259
22.4922	9258
22.5154	9257
22.543	9256
22.5594	9255
22.5717	9254
22.5836	9253
22.5877	9252
22.6801	9251
22.7131	9250
22.7206	9249
22.7749	9248
22.8036	9247
22.835	9246
22.9159	9245
22.9232	9244
22.929	9243
23.0259	9242
23.0815	9241
23.2737	9240
23.2868	9239
23.2956	9238
23.3025	9237
23.3129	9236
23.4113	9235
23.4233	9234
23.4717	9233
23.5659	9232
23.5799	9231
23.6045	9230
23.6787	9229
23.6887	9228
23.7089	9227
23.7534	9226
23.7845	9225
23.7917	9224
23.803	9223
23.8256	9222
23.8591	9221
23.8681	9220
23.913	9219
23.9233	9218
23.9376	9217
23.9567	9216
23.9766	9215
24.008	9214
24.0508	9213
24.0654	9212
24.0878	9211
24.0954	9210
24.1191	9209
24.1304	9208
24.1545	9207
24.1787	9206
24.1895	9205
24.218	9204
24.2284	9203
24.2503	9202
24.2666	9201
24.2675	9200
24.2858	9199
24.3165	9198
24.3518	9197
24.3819	9196
24.4655	9195
24.5086	9194
24.6202	9193
24.6546	9192
24.6975	9191
24.7034	9190
24.7244	9189
24.7573	9188
24.7754	9187
24.7879	9186
24.8198	9185
24.8636	9184
24.8669	9183
24.8733	9182
24.8749	9181
24.9061	9180
24.9584	9179
25.0026	9178
25.0197	9177
25.0234	9176
25.0264	9175
25.0464	9174
25.0683	9173
25.0752	9172
25.1229	9171
25.1872	9170
25.2248	9169
25.2458	9168
25.2776	9167
25.2974	9166
25.3295	9165
25.3733	9164
25.3913	9163
25.3928	9162
25.4722	9161
25.5262	9160
25.5605	9159
25.593	9158
25.6112	9157
25.6395	9156
25.662	9155
25.6711	9154
25.6836	9153
25.6873	9152
25.6947	9151
25.7521	9150
25.7928	9149
25.7928	9148
25.8344	9147
25.9088	9146
25.9303	9145
25.9482	9144
25.9602	9143
26.0305	9142
26.048	9141
26.0984	9140
26.1139	9139
26.1178	9138
26.1352	9137
26.1783	9136
26.1857	9135
26.2344	9134
26.32	9133
26.3237	9132
26.3697	9131
26.394	9130
26.4581	9129
26.4691	9128
26.4877	9127
26.5183	9126
26.5328	9125
26.5402	9124
26.5517	9123
26.5671	9122
26.6198	9121
26.6601	9120
26.6632	9119
26.6665	9118
26.7205	9117
26.7571	9116
26.7823	9115
26.7963	9114
26.8062	9113
26.8126	9112
26.8146	9111
26.8299	9110
26.8813	9109
26.8988	9108
26.9094	9107
26.9297	9106
26.9831	9105
26.9849	9104
26.9908	9103
27.0126	9102
27.0367	9101
27.2132	9100
27.2318	9099
27.2355	9098
27.2592	9097
27.2605	9096
27.2923	9095
27.321	9094
27.3663	9093
27.3878	9092
27.4211	9091
27.4576	9090
27.4694	9089
27.5399	9088
27.6149	9087
27.6422	9086
27.688	9085
27.752	9084
27.774	9083
27.7762	9082
27.7946	9081
27.8075	9080
27.8796	9079
27.9118	9078
27.9203	9077
28.0047	9076
28.0566	9075
28.1574	9074
28.1617	9073
28.1692	9072
28.1809	9071
28.2506	9070
28.2557	9069
28.256	9068
28.2755	9067
28.3332	9066
28.3706	9065
28.3946	9064
28.416	9063
28.4224	9062
28.5573	9061
28.6014	9060
28.6238	9059
28.6573	9058
28.7123	9057
28.7262	9056
28.7644	9055
28.7724	9054
28.8443	9053
28.8709	9052
28.9021	9051
28.9278	9050
28.9307	9049
28.9425	9048
28.9473	9047
28.9546	9046
28.9702	9045
28.9965	9044
28.9992	9043
29.0363	9042
29.0412	9041
29.0602	9040
29.1051	9039
29.1104	9038
29.1229	9037
29.1398	9036
29.1808	9035
29.2156	9034
29.2593	9033
29.3286	9032
29.3376	9031
29.3467	9030
29.3468	9029
29.3538	9028
29.3606	9027
29.3871	9026
29.467	9025
29.5392	9024
29.734	9023
29.7595	9022
29.7737	9021
29.795	9020
29.8224	9019
29.8539	9018
29.9903	9017
30.0067	9016
30.0841	9015
30.1982	9014
30.2257	9013
30.2367	9012
30.2445	9011
30.3559	9010
30.3708	9009
30.3724	9008
30.3869	9007
30.4036	9006
30.4323	9005
30.4611	9004
30.4782	9003
30.5768	9002
30.5882	9001
30.5979	9000
30.6374	8999
30.6502	8998
30.662	8997
30.6946	8996
30.7012	8995
30.7053	8994
30.7508	8993
30.7523	8992
30.7553	8991
30.7668	8990
30.7762	8989
30.827	8988
30.8295	8987
30.8474	8986
30.9346	8985
30.9696	8984
30.9837	8983
31.014	8982
31.0186	8981
31.0379	8980
31.0718	8979
31.1029	8978
31.1528	8977
31.1894	8976
31.1911	8975
31.225	8974
31.2483	8973
31.3016	8972
31.3339	8971
31.3675	8970
31.4348	8969
31.4647	8968
31.5187	8967
31.5849	8966
31.5984	8965
31.6182	8964
31.6735	8963
31.7509	8962
31.8254	8961
31.8405	8960
31.857	8959
31.8749	8958
31.8813	8957
31.9262	8956
31.9528	8955
31.9545	8954
31.964	8953
31.971	8952
31.9753	8951
32.0801	8950
32.1565	8949
32.3511	8948
32.3713	8947
32.3719	8946
32.3736	8945
32.3879	8944
32.4016	8943
32.4378	8942
32.4507	8941
32.452	8940
32.453	8939
32.466	8938
32.4933	8937
32.5195	8936
32.5242	8935
32.5376	8934
32.5771	8933
32.5805	8932
32.6179	8931
32.647	8930
32.6528	8929
32.6971	8928
32.7318	8927
32.7426	8926
32.7569	8925
32.8503	8924
32.8529	8923
32.8643	8922
32.9577	8921
32.9997	8920
33.0108	8919
33.0456	8918
33.1079	8917
33.1535	8916
33.1733	8915
33.1913	8914
33.2557	8913
33.3614	8912
33.3817	8911
33.4075	8910
33.4254	8909
33.4381	8908
33.4735	8907
33.4958	8906
33.6241	8905
33.637	8904
33.6851	8903
33.7194	8902
33.7486	8901
33.7643	8900
33.8656	8899
33.9591	8898
34.081	8897
34.1428	8896
34.2022	8895
34.2371	8894
34.2438	8893
34.2525	8892
34.2868	8891
34.2871	8890
34.2981	8889
34.3874	8888
34.3947	8887
34.4018	8886
34.4394	8885
34.4655	8884
34.5066	8883
34.5982	8882
34.6029	8881
34.6182	8880
34.6302	8879
34.663	8878
34.6652	8877
34.6826	8876
34.7059	8875
34.7549	8874
34.8034	8873
34.9488	8872
34.95	8871
34.96	8870
34.9737	8869
35.0084	8868
35.0288	8867
35.0933	8866
35.0955	8865
35.0997	8864
35.1004	8863
35.1929	8862
35.2197	8861
35.2616	8860
35.2882	8859
35.2978	8858
35.3204	8857
35.3798	8856
35.4452	8855
35.4551	8854
35.5064	8853
35.5151	8852
35.5339	8851
35.5343	8850
35.5451	8849
35.5513	8848
35.5657	8847
35.575	8846
35.5842	8845
35.6347	8844
35.6527	8843
35.7348	8842
35.768	8841
35.8126	8840
35.8341	8839
35.8803	8838
35.9269	8837
35.9302	8836
36.0552	8835
36.0595	8834
36.0614	8833
36.0824	8832
36.1477	8831
36.1882	8830
36.3128	8829
36.3586	8828
36.4007	8827
36.4089	8826
36.4192	8825
36.4332	8824
36.4422	8823
36.455	8822
36.4967	8821
36.5089	8820
36.5288	8819
36.5828	8818
36.5929	8817
36.6121	8816
36.6152	8815
36.7125	8814
36.7329	8813
36.7482	8812
36.7829	8811
36.8082	8810
36.8463	8809
36.8849	8808
36.914	8807
36.9233	8806
36.9867	8805
37.0737	8804
37.0959	8803
37.1024	8802
37.1163	8801
37.1192	8800
37.1356	8799
37.184	8798
37.2215	8797
37.2285	8796
37.2436	8795
37.2537	8794
37.2999	8793
37.3103	8792
37.3116	8791
37.3181	8790
37.3704	8789
37.3958	8788
37.3972	8787
37.441	8786
37.4418	8785
37.5054	8784
37.5138	8783
37.5204	8782
37.5344	8781
37.5556	8780
37.5984	8779
37.6012	8778
37.6085	8777
37.6825	8776
37.6954	8775
37.7444	8774
37.7849	8773
37.9428	8772
37.995	8771
38.0027	8770
38.0087	8769
38.1078	8768
38.1323	8767
38.1512	8766
38.2487	8765
38.2518	8764
38.2954	8763
38.3049	8762
38.3651	8761
38.3965	8760
38.4525	8759
38.4613	8758
38.4951	8757
38.5192	8756
38.5228	8755
38.5238	8754
38.5662	8753
38.6164	8752
38.621	8751
38.633	8750
38.6516	8749
38.7432	8748
38.769	8747
38.7796	8746
38.7849	8745
38.8217	8744
38.8778	8743
38.9279	8742
38.9385	8741
38.9871	8740
38.9875	8739
38.9912	8738
39.0168	8737
39.1197	8736
39.1268	8735
39.1583	8734
39.186	8733
39.2117	8732
39.2276	8731
39.2284	8730
39.2297	8729
39.2787	8728
39.2912	8727
39.3336	8726
39.3597	8725
39.3954	8724
39.4648	8723
39.4693	8722
39.5173	8721
39.5924	8720
39.6302	8719
39.6358	8718
39.6564	8717
39.9293	8716
40.0167	8715
40.0265	8714
40.0641	8713
40.076	8712
40.1015	8711
40.1116	8710
40.1353	8709
40.1713	8708
40.1907	8707
40.1986	8706
40.2542	8705
40.3265	8704
40.3959	8703
40.397	8702
40.4208	8701
40.4852	8700
40.518	8699
40.5307	8698
40.541	8697
40.5472	8696
40.5653	8695
40.567	8694
40.6181	8693
40.6587	8692
40.707	8691
40.817	8690
40.831	8689
40.8348	8688
40.8398	8687
40.8719	8686
40.895	8685
40.9509	8684
40.9524	8683
41.0234	8682
41.0352	8681
41.1112	8680
41.1651	8679
41.2133	8678
41.233	8677
41.3206	8676
41.33	8675
41.3426	8674
41.3437	8673
41.364	8672
41.3921	8671
41.4113	8670
41.414	8669
41.4228	8668
41.4401	8667
41.4732	8666
41.4876	8665
41.5136	8664
41.5178	8663
41.5572	8662
41.5953	8661
41.599	8660
41.6086	8659
41.7112	8658
41.716	8657
41.7494	8656
41.7762	8655
41.7864	8654
41.8298	8653
41.869	8652
41.8742	8651
41.884	8650
41.8976	8649
41.9084	8648
41.9234	8647
41.9428	8646
41.9796	8645
42.0105	8644
42.0759	8643
42.0943	8642
42.1049	8641
42.1738	8640
42.1885	8639
42.191	8638
42.2204	8637
42.2213	8636
42.2469	8635
42.2732	8634
42.2743	8633
42.2987	8632
42.3114	8631
42.3179	8630
42.3271	8629
42.3686	8628
42.4051	8627
42.4332	8626
42.4476	8625
42.5031	8624
42.5833	8623
42.5834	8622
42.5987	8621
42.62	8620
42.6335	8619
42.686	8618
42.7011	8617
42.7883	8616
42.816	8615
42.8494	8614
42.8616	8613
42.9698	8612
42.971	8611
43.0383	8610
43.1417	8609
43.1614	8608
43.1804	8607
43.1956	8606
43.2084	8605
43.307	8604
43.3638	8603
43.3724	8602
43.41	8601
43.4471	8600
43.4811	8599
43.5034	8598
43.5096	8597
43.529	8596
43.5547	8595
43.5605	8594
43.5805	8593
43.599	8592
43.6148	8591
43.6238	8590
43.6782	8589
43.6876	8588
43.7097	8587
43.7917	8586
43.8291	8585
43.8849	8584
43.9762	8583
43.9785	8582
44.0183	8581
44.0207	8580
44.0312	8579
44.0508	8578
44.0523	8577
44.0528	8576
44.0828	8575
44.1399	8574
44.1408	8573
44.1686	8572
44.2059	8571
44.2199	8570
44.2295	8569
44.2599	8568
44.3321	8567
44.3513	8566
44.3513	8565
44.4519	8564
44.4969	8563
44.5177	8562
44.5364	8561
44.6601	8560
44.6606	8559
44.7435	8558
44.7584	8557
44.7642	8556
44.7711	8555
44.8014	8554
44.8493	8553
44.9239	8552
45.0614	8551
45.0706	8550
45.1418	8549
45.1452	8548
45.1461	8547
45.177	8546
45.1775	8545
45.1853	8544
45.2007	8543
45.209	8542
45.2336	8541
45.2848	8540
45.3235	8539
45.3664	8538
45.3782	8537
45.3785	8536
45.385	8535
45.389	8534
45.4026	8533
45.4157	8532
45.418	8531
45.4231	8530
45.4302	8529
45.4612	8528
45.4866	8527
45.5187	8526
45.5358	8525
45.5527	8524
45.5662	8523
45.5967	8522
45.6297	8521
45.6379	8520
45.6423	8519
45.644	8518
45.657	8517
45.6612	8516
45.6882	8515
45.8207	8514
45.8262	8513
45.8412	8512
45.8725	8511
45.958	8510
46.0839	8509
46.11	8508
46.1328	8507
46.1382	8506
46.1594	8505
46.1693	8504
46.1877	8503
46.1928	8502
46.2252	8501
46.2293	8500
46.2336	8499
46.2544	8498
46.2705	8497
46.324	8496
46.3655	8495
46.3918	8494
46.4173	8493
46.4787	8492
46.5173	8491
46.564	8490
46.5906	8489
46.6529	8488
46.6648	8487
46.6917	8486
46.7425	8485
46.7442	8484
46.7505	8483
46.8362	8482
46.8436	8481
46.8551	8480
46.899	8479
46.9489	8478
46.9653	8477
46.9897	8476
46.9987	8475
47.0051	8474
47.0521	8473
47.0677	8472
47.0927	8471
47.1064	8470
47.1264	8469
47.134	8468
47.2492	8467
47.3066	8466
47.3131	8465
47.3182	8464
47.3249	8463
47.3386	8462
47.3607	8461
47.3724	8460
47.4099	8459
47.4671	8458
47.5133	8457
47.5355	8456
47.5392	8455
47.6049	8454
47.626	8453
47.6452	8452
47.7016	8451
47.7921	8450
47.8083	8449
47.852	8448
47.8738	8447
47.9098	8446
47.9585	8445
47.9691	8444
47.9822	8443
48.0135	8442
48.0371	8441
48.0593	8440
48.1158	8439
48.2152	8438
48.2917	8437
48.3277	8436
48.368	8435
48.3852	8434
48.4451	8433
48.4585	8432
48.4783	8431
48.5122	8430
48.5477	8429
48.6026	8428
48.6149	8427
48.6384	8426
48.6513	8425
48.6587	8424
48.7262	8423
48.8867	8422
48.9084	8421
48.943	8420
48.9776	8419
49.0872	8418
49.1354	8417
49.1544	8416
49.1676	8415
49.1765	8414
49.1851	8413
49.1901	8412
49.2065	8411
49.2446	8410
49.2974	8409
49.3538	8408
49.3613	8407
49.3806	8406
49.4184	8405
49.4385	8404
49.4643	8403
49.476	8402
49.4867	8401
49.491	8400
49.5951	8399
49.65	8398
49.6643	8397
49.6654	8396
49.7746	8395
49.8	8394
49.8143	8393
49.9054	8392
49.9519	8391
49.9606	8390
49.9936	8389
49.9999	8388
50.0055	8387
50.0364	8386
50.0664	8385
50.1122	8384
50.1202	8383
50.2215	8382
50.2301	8381
50.2368	8380
50.2636	8379
50.2762	8378
50.286	8377
50.3341	8376
50.376	8375
50.4922	8374
50.5812	8373
50.5819	8372
50.6045	8371
50.6243	8370
50.684	8369
50.7267	8368
50.7824	8367
50.7931	8366
50.8279	8365
50.8484	8364
50.8612	8363
50.8791	8362
50.8968	8361
50.9673	8360
50.9727	8359
51.0644	8358
51.1002	8357
51.1341	8356
51.1655	8355
51.1768	8354
51.2348	8353
51.2594	8352
51.2616	8351
51.2849	8350
51.3274	8349
51.3532	8348
51.4115	8347
51.4901	8346
51.4947	8345
51.5242	8344
51.5311	8343
51.5757	8342
51.5894	8341
51.6206	8340
51.7146	8339
51.7617	8338
51.804	8337
51.8362	8336
51.9283	8335
51.972	8334
52.0021	8333
52.1057	8332
52.1336	8331
52.2017	8330
52.2027	8329
52.212	8328
52.2672	8327
52.3169	8326
52.3336	8325
52.3411	8324
52.3717	8323
52.3899	8322
52.3974	8321
52.4143	8320
52.4364	8319
52.4984	8318
52.514	8317
52.5201	8316
52.5582	8315
52.6167	8314
52.6418	8313
52.6848	8312
52.6916	8311
52.7287	8310
52.7823	8309
52.7889	8308
52.8493	8307
52.8795	8306
52.9205	8305
52.9937	8304
53.0593	8303
53.0946	8302
53.1009	8301
53.1348	8300
53.1394	8299
53.147	8298
53.1617	8297
53.2063	8296
53.3341	8295
53.3394	8294
53.3628	8293
53.5186	8292
53.5279	8291
53.5749	8290
53.7051	8289
53.7246	8288
53.7335	8287
53.8177	8286
53.8283	8285
53.8545	8284
53.8632	8283
53.9235	8282
53.925	8281
54.0013	8280
54.0016	8279
54.0333	8278
54.0431	8277
54.0599	8276
54.0661	8275
54.1381	8274
54.1797	8273
54.1908	8272
54.2027	8271
54.2428	8270
54.2461	8269
54.255	8268
54.2701	8267
54.3447	8266
54.3447	8265
54.382	8264
54.4293	8263
54.4382	8262
54.4401	8261
54.4654	8260
54.4749	8259
54.4961	8258
54.5021	8257
54.5368	8256
54.5442	8255
54.6155	8254
54.7391	8253
54.764	8252
54.7667	8251
54.8232	8250
54.8528	8249
54.8781	8248
54.9286	8247
54.9334	8246
54.9438	8245
54.9999	8244
55.0358	8243
55.0448	8242
55.0476	8241
55.1632	8240
55.218	8239
55.3041	8238
55.3419	8237
55.3503	8236
55.3601	8235
55.403	8234
55.4301	8233
55.4935	8232
