2.47091673e+00 9.74283680e+03 1.97041147e+02 5.20976462e+01 1.30244115e+01
2.54077793e+00 9.71462594e+03 2.18008973e+02 5.78920697e+01 1.44730174e+01
2.61063912e+00 9.68350962e+03 2.41113083e+02 6.43018350e+01 1.60754587e+01
2.68050032e+00 9.64921338e+03 2.66549928e+02 7.13893530e+01 1.78473382e+01
2.75036151e+00 9.61144230e+03 2.94529309e+02 7.92227112e+01 1.98056778e+01
2.82022271e+00 9.56988074e+03 3.25274204e+02 8.78760447e+01 2.19690112e+01
2.89008390e+00 9.52419235e+03 3.59020279e+02 9.74298984e+01 2.43574746e+01
2.95994510e+00 9.47402050e+03 3.96015037e+02 1.07971571e+02 2.69928927e+01
3.02980629e+00 9.41898922e+03 4.36516493e+02 1.19595427e+02 2.98988567e+01
3.09966749e+00 9.35870472e+03 4.80791324e+02 1.32403168e+02 3.31007919e+01
3.15335967e+00 9.30854628e+03 5.17554403e+02 1.43119450e+02 3.57798626e+01
3.20705185e+00 9.25485225e+03 5.56832656e+02 1.54652074e+02 3.86630184e+01
3.26074403e+00 9.19742819e+03 5.98751305e+02 1.67056401e+02 4.17641003e+01
3.31443622e+00 9.13607756e+03 6.43434343e+02 1.80390476e+02 4.50976189e+01
3.36812840e+00 9.07060318e+03 6.91003099e+02 1.94714976e+02 4.86787440e+01
3.42182058e+00 9.00080895e+03 7.41574619e+02 2.10093145e+02 5.25232863e+01
3.47551276e+00 8.92650182e+03 7.95259831e+02 2.26590676e+02 5.66476691e+01
3.52920494e+00 8.84749404e+03 8.52161503e+02 2.44275562e+02 6.10688906e+01
3.58289713e+00 8.76360563e+03 9.12372002e+02 2.63217895e+02 6.58044739e+01
3.63658931e+00 8.67466711e+03 9.75970865e+02 2.83489618e+02 7.08724045e+01
3.69028149e+00 8.58052254e+03 1.04302219e+03 3.05164220e+02 7.62910550e+01
3.74397367e+00 8.48103263e+03 1.11357190e+03 3.28316378e+02 8.20790944e+01
3.79766585e+00 8.37607820e+03 1.18764489e+03 3.53021533e+02 8.82553832e+01
3.85135804e+00 8.26556359e+03 1.26524215e+03 3.79355410e+02 9.48388526e+01
3.90505022e+00 8.14942029e+03 1.34633787e+03 4.07393474e+02 1.01848369e+02
3.95874240e+00 8.02761044e+03 1.43087666e+03 4.37210321e+02 1.09302580e+02
4.01243458e+00 7.90013032e+03 1.51877091e+03 4.68879016e+02 1.17219754e+02
4.05396484e+00 7.79765674e+03 1.58898135e+03 4.94689533e+02 1.23672383e+02
4.09549510e+00 7.69184206e+03 1.66105547e+03 5.21681981e+02 1.30420495e+02
4.13702535e+00 7.58273345e+03 1.73490826e+03 5.49886633e+02 1.37471658e+02
4.17855561e+00 7.47039388e+03 1.81044083e+03 5.79332234e+02 1.44833058e+02
4.22008587e+00 7.35490257e+03 1.88754022e+03 6.10045770e+02 1.52511442e+02
4.26161612e+00 7.23635535e+03 1.96607935e+03 6.42052233e+02 1.60513058e+02
4.30314638e+00 7.11486487e+03 2.04591715e+03 6.75374387e+02 1.68843597e+02
4.34467664e+00 6.99056053e+03 2.12689880e+03 7.10032540e+02 1.77508135e+02
4.38620689e+00 6.86358836e+03 2.20885625e+03 7.46044316e+02 1.86511079e+02
4.42773715e+00 6.73411061e+03 2.29160884e+03 7.83424439e+02 1.95856110e+02
4.46926741e+00 6.60230516e+03 2.37496417e+03 8.22184538e+02 2.05546134e+02
4.51079766e+00 6.46836474e+03 2.45871907e+03 8.62332951e+02 2.15583238e+02
4.55232792e+00 6.33249590e+03 2.54266090e+03 9.03874562e+02 2.25968640e+02
4.59385818e+00 6.19491787e+03 2.62656881e+03 9.46810652e+02 2.36702663e+02
4.63538843e+00 6.05586114e+03 2.71021539e+03 9.91138777e+02 2.47784694e+02
4.67691869e+00 5.91556593e+03 2.79336823e+03 1.03685267e+03 2.59213168e+02
4.71844895e+00 5.77428051e+03 2.87579177e+03 1.08394218e+03 2.70985545e+02
4.75997920e+00 5.63225939e+03 2.95724909e+03 1.13239322e+03 2.83098304e+02
4.80150946e+00 5.48976139e+03 3.03750390e+03 1.18218777e+03 2.95546943e+02
4.84303972e+00 5.34704771e+03 3.11632240e+03 1.23330392e+03 3.08325979e+02
4.88456997e+00 5.20437990e+03 3.19347525e+03 1.28571588e+03 3.21428970e+02
4.92610023e+00 5.06201786e+03 3.26873947e+03 1.33939413e+03 3.34848533e+02
4.96763049e+00 4.92021792e+03 3.34190020e+03 1.39430550e+03 3.48576376e+02
5.00916074e+00 4.77923087e+03 3.41275247e+03 1.45041333e+03 3.62603332e+02
5.05069100e+00 4.63930023e+03 3.48110273e+03 1.50767763e+03 3.76919409e+02
5.09222126e+00 4.50066050e+03 3.54677033e+03 1.56605534e+03 3.91513835e+02
5.13375151e+00 4.36353568e+03 3.60958872e+03 1.62550048e+03 4.06375120e+02
5.17528177e+00 4.22813789e+03 3.66940656e+03 1.68596444e+03 4.21491110e+02
5.21681203e+00 4.09466616e+03 3.72608855e+03 1.74739623e+03 4.36849057e+02
5.25834228e+00 3.96330547e+03 3.77951609e+03 1.80974275e+03 4.52435687e+02
5.29987254e+00 3.83422593e+03 3.82958774e+03 1.87294906e+03 4.68237266e+02
5.34140280e+00 3.70758220e+03 3.87621942e+03 1.93695870e+03 4.84239676e+02
5.38293305e+00 3.58351308e+03 3.91934448e+03 2.00171395e+03 5.00428488e+02
5.42446331e+00 3.46214135e+03 3.95891351e+03 2.06715612e+03 5.16789029e+02
5.46599357e+00 3.34357370e+03 3.99489401e+03 2.13322583e+03 5.33306458e+02
5.50752382e+00 3.22790089e+03 4.02726994e+03 2.19986333e+03 5.49965833e+02
5.54905408e+00 3.11519812e+03 4.05604100e+03 2.26700871e+03 5.66752178e+02
5.59058434e+00 3.00552536e+03 4.08122191e+03 2.33460219e+03 5.83650547e+02
5.63211459e+00 2.89892802e+03 4.10284155e+03 2.40258434e+03 6.00646086e+02
5.67364485e+00 2.79543758e+03 4.12094198e+03 2.47089635e+03 6.17724087e+02
5.71517511e+00 2.69507233e+03 4.13557745e+03 2.53948018e+03 6.34870044e+02
5.77781710e+00 2.54960871e+03 4.15124545e+03 2.64331668e+03 6.60829170e+02
5.84045909e+00 2.41123786e+03 4.15944760e+03 2.74745163e+03 6.86862907e+02
5.90310108e+00 2.27987932e+03 4.16049348e+03 2.85170176e+03 7.12925440e+02
5.96574307e+00 2.15540739e+03 4.15472761e+03 2.95589200e+03 7.38973001e+02
6.02838506e+00 2.03765821e+03 4.14252143e+03 3.05985629e+03 7.64964072e+02
6.09102705e+00 1.92643660e+03 4.12426577e+03 3.16343810e+03 7.90859525e+02
6.15366904e+00 1.82152242e+03 4.10036395e+03 3.26649090e+03 8.16622725e+02
6.21631103e+00 1.72267647e+03 4.07122562e+03 3.36887833e+03 8.42219583e+02
6.27895302e+00 1.62964578e+03 4.03726130e+03 3.47047433e+03 8.67618583e+02
6.34159501e+00 1.54216841e+03 3.99887772e+03 3.57116309e+03 8.92790772e+02
6.40423700e+00 1.45997750e+03 3.95647389e+03 3.67083889e+03 9.17709722e+02
6.46687899e+00 1.38280484e+03 3.91043782e+03 3.76940588e+03 9.42351469e+02
6.52952098e+00 1.31038385e+03 3.86114395e+03 3.86677777e+03 9.66694442e+02
6.59216297e+00 1.24245204e+03 3.80895114e+03 3.96287746e+03 9.90719365e+02
6.65480496e+00 1.17875300e+03 3.75420120e+03 4.05763664e+03 1.01440916e+03
6.71744695e+00 1.11903799e+03 3.69721786e+03 4.15099532e+03 1.03774883e+03
6.78008894e+00 1.06306708e+03 3.63830616e+03 4.24290141e+03 1.06072535e+03
6.84273093e+00 1.01061010e+03 3.57775215e+03 4.33331020e+03 1.08332755e+03
6.90537292e+00 9.61447134e+02 3.51582295e+03 4.42218394e+03 1.10554598e+03
6.96801491e+00 9.15368974e+02 3.45276689e+03 4.50949131e+03 1.12737283e+03
7.03065690e+00 8.72177217e+02 3.38881403e+03 4.59520700e+03 1.14880175e+03
7.09329889e+00 8.31684294e+02 3.32417665e+03 4.67931124e+03 1.16982781e+03
7.15594088e+00 7.93713334e+02 3.25904997e+03 4.76178935e+03 1.19044734e+03
7.21858287e+00 7.58097938e+02 3.19361287e+03 4.84263135e+03 1.21065784e+03
7.28122486e+00 7.24681870e+02 3.12802870e+03 4.92183154e+03 1.23045789e+03
7.34386685e+00 6.93318692e+02 3.06244615e+03 4.99938813e+03 1.24984703e+03
7.40650884e+00 6.63871357e+02 2.99700006e+03 5.07530286e+03 1.26882572e+03
7.46915083e+00 6.36211771e+02 2.93181232e+03 5.14958073e+03 1.28739518e+03
7.53179282e+00 6.10220345e+02 2.86699267e+03 5.22222959e+03 1.30555740e+03
7.59443481e+00 5.85785534e+02 2.80263956e+03 5.29325993e+03 1.32331498e+03
7.65707680e+00 5.62803382e+02 2.73884092e+03 5.36268456e+03 1.34067114e+03
7.71971879e+00 5.41177068e+02 2.67567497e+03 5.43051837e+03 1.35762959e+03
7.78236078e+00 5.20816467e+02 2.61321090e+03 5.49677811e+03 1.37419453e+03
7.84500277e+00 5.01637722e+02 2.55150961e+03 5.56148213e+03 1.39037053e+03
7.90764477e+00 4.83562837e+02 2.49062437e+03 5.62465024e+03 1.40616256e+03
7.97028676e+00 4.66519282e+02 2.43060138e+03 5.68630347e+03 1.42157587e+03
8.03292875e+00 4.50439625e+02 2.37148045e+03 5.74646394e+03 1.43661598e+03
8.09557074e+00 4.35261176e+02 2.31329546e+03 5.80515469e+03 1.45128867e+03
8.15821273e+00 4.20925659e+02 2.25607491e+03 5.86239954e+03 1.46559989e+03
8.22085472e+00 4.07378896e+02 2.19984240e+03 5.91822296e+03 1.47955574e+03
8.28349671e+00 3.94570516e+02 2.14461703e+03 5.97264996e+03 1.49316249e+03
8.34613870e+00 3.82453681e+02 2.09041386e+03 6.02570596e+03 1.50642649e+03
8.40878069e+00 3.70984833e+02 2.03724424e+03 6.07741674e+03 1.51935419e+03
8.47142268e+00 3.60123449e+02 1.98511619e+03 6.12780829e+03 1.53195207e+03
8.53406467e+00 3.49831826e+02 1.93403469e+03 6.17690679e+03 1.54422670e+03
8.59670666e+00 3.40074874e+02 1.88400203e+03 6.22473848e+03 1.55618462e+03
8.65934865e+00 3.30819920e+02 1.83501801e+03 6.27132965e+03 1.56783241e+03
8.72199064e+00 3.22036536e+02 1.78708026e+03 6.31670656e+03 1.57917664e+03
8.78463263e+00 3.13696372e+02 1.74018442e+03 6.36089537e+03 1.59022384e+03
8.84727462e+00 3.05773006e+02 1.69432436e+03 6.40392211e+03 1.60098053e+03
8.90991661e+00 2.98241798e+02 1.64949241e+03 6.44581264e+03 1.61145316e+03
8.97255860e+00 2.91079766e+02 1.60567947e+03 6.48659261e+03 1.62164815e+03
9.03520059e+00 2.84265462e+02 1.56287525e+03 6.52628743e+03 1.63157186e+03
9.09784258e+00 2.77778859e+02 1.52106835e+03 6.56492223e+03 1.64123056e+03
9.16048457e+00 2.71601253e+02 1.48024643e+03 6.60252185e+03 1.65063046e+03
9.22312656e+00 2.65715162e+02 1.44039632e+03 6.63911081e+03 1.65977770e+03
9.28576855e+00 2.60104241e+02 1.40150415e+03 6.67471329e+03 1.66867832e+03
9.34841054e+00 2.54753202e+02 1.36355542e+03 6.70935310e+03 1.67733828e+03
9.41105253e+00 2.49647736e+02 1.32653513e+03 6.74305370e+03 1.68576343e+03
9.47369452e+00 2.44774443e+02 1.29042785e+03 6.77583817e+03 1.69395954e+03
9.53633651e+00 2.40120771e+02 1.25521776e+03 6.80772917e+03 1.70193229e+03
9.59897850e+00 2.35674954e+02 1.22088880e+03 6.83874900e+03 1.70968725e+03
9.66162049e+00 2.31425958e+02 1.18742464e+03 6.86891952e+03 1.71722988e+03
9.72426248e+00 2.27363430e+02 1.15480882e+03 6.89826220e+03 1.72456555e+03
9.78690447e+00 2.23477651e+02 1.12302474e+03 6.92679808e+03 1.73169952e+03
9.84954646e+00 2.19759491e+02 1.09205575e+03 6.95454781e+03 1.73863695e+03
9.91218845e+00 2.16200373e+02 1.06188514e+03 6.98153159e+03 1.74538290e+03
9.97483044e+00 2.12792230e+02 1.03249625e+03 7.00776922e+03 1.75194230e+03
1.00374724e+01 2.09527474e+02 1.00387243e+03 7.03328008e+03 1.75832002e+03
1.01001144e+01 2.06398963e+02 9.75997132e+02 7.05808312e+03 1.76452078e+03
1.01627564e+01 2.03399974e+02 9.48853887e+02 7.08219691e+03 1.77054923e+03
1.02253984e+01 2.00524169e+02 9.22426359e+02 7.10563958e+03 1.77640989e+03
1.02880404e+01 1.97765575e+02 8.96698359e+02 7.12842885e+03 1.78210721e+03
1.03506824e+01 1.95118561e+02 8.71653860e+02 7.15058206e+03 1.78764552e+03
1.04133244e+01 1.92577811e+02 8.47277020e+02 7.17211614e+03 1.79302903e+03
1.04759664e+01 1.90138307e+02 8.23552189e+02 7.19304760e+03 1.79826190e+03
1.05386084e+01 1.87795309e+02 8.00463928e+02 7.21339261e+03 1.80334815e+03
1.06012503e+01 1.85544339e+02 7.77997016e+02 7.23316692e+03 1.80829173e+03
1.06638923e+01 1.83381163e+02 7.56136462e+02 7.25238590e+03 1.81309648e+03
1.07265343e+01 1.81301774e+02 7.34867512e+02 7.27106457e+03 1.81776614e+03
1.07891763e+01 1.79302382e+02 7.14175654e+02 7.28921757e+03 1.82230439e+03
1.08518183e+01 1.77379398e+02 6.94046627e+02 7.30685918e+03 1.82671479e+03
1.09144603e+01 1.75529423e+02 6.74466421e+02 7.32400332e+03 1.83100083e+03
1.09771023e+01 1.73749234e+02 6.55421286e+02 7.34066358e+03 1.83516590e+03
1.10397443e+01 1.72035776e+02 6.36897729e+02 7.35685320e+03 1.83921330e+03
1.11023863e+01 1.70386152e+02 6.18882519e+02 7.37258506e+03 1.84314627e+03
1.11650283e+01 1.68797611e+02 6.01362690e+02 7.38787176e+03 1.84696794e+03
1.12276702e+01 1.67267542e+02 5.84325534e+02 7.40272554e+03 1.85068138e+03
1.12903122e+01 1.65793466e+02 5.67758611e+02 7.41715834e+03 1.85428958e+03
1.13529542e+01 1.64373025e+02 5.51649740e+02 7.43118179e+03 1.85779545e+03
1.14155962e+01 1.63003979e+02 5.35987002e+02 7.44480721e+03 1.86120180e+03
1.14782382e+01 1.61684198e+02 5.20758739e+02 7.45804565e+03 1.86451141e+03
1.15408802e+01 1.60411653e+02 5.05953548e+02 7.47090784e+03 1.86772696e+03
1.16035222e+01 1.59184415e+02 4.91560283e+02 7.48340424e+03 1.87085106e+03
1.16661642e+01 1.58000646e+02 4.77568053e+02 7.49554504e+03 1.87388626e+03
1.17288062e+01 1.56858596e+02 4.63966214e+02 7.50734015e+03 1.87683504e+03
1.17914482e+01 1.55756595e+02 4.50744370e+02 7.51879923e+03 1.87969981e+03
1.18540902e+01 1.54693053e+02 4.37892371e+02 7.52993166e+03 1.88248292e+03
1.19167321e+01 1.53666453e+02 4.25400305e+02 7.54074659e+03 1.88518665e+03
1.19793741e+01 1.52675348e+02 4.13258498e+02 7.55125292e+03 1.88781323e+03
1.20420161e+01 1.51718354e+02 4.01457511e+02 7.56145931e+03 1.89036483e+03
1.21046581e+01 1.50794154e+02 3.89988132e+02 7.57137417e+03 1.89284354e+03
1.21673001e+01 1.49901487e+02 3.78841377e+02 7.58100571e+03 1.89525143e+03
1.22299421e+01 1.49039148e+02 3.68008483e+02 7.59036189e+03 1.89759047e+03
1.22925841e+01 1.48205987e+02 3.57480906e+02 7.59945049e+03 1.89986262e+03
1.23552261e+01 1.47400903e+02 3.47250312e+02 7.60827903e+03 1.90206976e+03
1.24178681e+01 1.46622843e+02 3.37308583e+02 7.61685486e+03 1.90421371e+03
1.24805101e+01 1.45870800e+02 3.27647801e+02 7.62518512e+03 1.90629628e+03
1.25431520e+01 1.45143810e+02 3.18260253e+02 7.63327675e+03 1.90831919e+03
1.26057940e+01 1.44440949e+02 3.09138423e+02 7.64113650e+03 1.91028413e+03
1.26684360e+01 1.43761333e+02 3.00274987e+02 7.64877094e+03 1.91219274e+03
1.27310780e+01 1.43104115e+02 2.91662810e+02 7.65618646e+03 1.91404661e+03
1.27937200e+01 1.42468483e+02 2.83294947e+02 7.66338926e+03 1.91584731e+03
1.28563620e+01 1.41853659e+02 2.75164627e+02 7.67038537e+03 1.91759634e+03
1.29190040e+01 1.41258896e+02 2.67265262e+02 7.67718067e+03 1.91929517e+03
1.29816460e+01 1.40683479e+02 2.59590435e+02 7.68378087e+03 1.92094522e+03
1.30442880e+01 1.40126720e+02 2.52133898e+02 7.69019151e+03 1.92254788e+03
1.31069300e+01 1.39587960e+02 2.44889570e+02 7.69641798e+03 1.92410449e+03
1.31695719e+01 1.39066566e+02 2.37851529e+02 7.70246552e+03 1.92561638e+03
1.32322139e+01 1.38561930e+02 2.31014013e+02 7.70833925e+03 1.92708481e+03
1.32948559e+01 1.38073468e+02 2.24371414e+02 7.71404409e+03 1.92851102e+03
1.33574979e+01 1.37600620e+02 2.17918273e+02 7.71958489e+03 1.92989622e+03
1.34201399e+01 1.37142845e+02 2.11649280e+02 7.72496630e+03 1.93124157e+03
1.34827819e+01 1.36699627e+02 2.05559265e+02 7.73019289e+03 1.93254822e+03
1.35454239e+01 1.36270466e+02 1.99643202e+02 7.73526907e+03 1.93381727e+03
1.36080659e+01 1.35854883e+02 1.93896197e+02 7.74019914e+03 1.93504978e+03
1.36707079e+01 1.35452417e+02 1.88313492e+02 7.74498727e+03 1.93624682e+03
1.37333499e+01 1.35062624e+02 1.82890456e+02 7.74963754e+03 1.93740938e+03
1.37959919e+01 1.34685078e+02 1.77622588e+02 7.75415387e+03 1.93853847e+03
1.38586338e+01 1.34319368e+02 1.72505506e+02 7.75854010e+03 1.93963503e+03
1.39212758e+01 1.33965097e+02 1.67534952e+02 7.76279996e+03 1.94069999e+03
1.39839178e+01 1.33621885e+02 1.62706780e+02 7.76693707e+03 1.94173427e+03
1.40465598e+01 1.33289364e+02 1.58016963e+02 7.77095494e+03 1.94273873e+03
1.41092018e+01 1.32967182e+02 1.53461583e+02 7.77485699e+03 1.94371425e+03
1.41718438e+01 1.32654996e+02 1.49036829e+02 7.77864654e+03 1.94466164e+03
1.42344858e+01 1.32352478e+02 1.44738997e+02 7.78232682e+03 1.94558170e+03
1.42971278e+01 1.32059313e+02 1.40564486e+02 7.78590096e+03 1.94647524e+03
1.43597698e+01 1.31775194e+02 1.36509792e+02 7.78937201e+03 1.94734300e+03
1.44224118e+01 1.31499827e+02 1.32571511e+02 7.79274293e+03 1.94818573e+03
1.44850537e+01 1.31232928e+02 1.28746333e+02 7.79601659e+03 1.94900415e+03
1.45476957e+01 1.30974224e+02 1.25031041e+02 7.79919579e+03 1.94979895e+03
1.46103377e+01 1.30723449e+02 1.21422505e+02 7.80228324e+03 1.95057081e+03
1.46729797e+01 1.30480349e+02 1.17917685e+02 7.80528157e+03 1.95132039e+03
1.47356217e+01 1.30244677e+02 1.14513626e+02 7.80819336e+03 1.95204834e+03
1.47982637e+01 1.30016197e+02 1.11207454e+02 7.81102108e+03 1.95275527e+03
1.48609057e+01 1.29794678e+02 1.07996377e+02 7.81376716e+03 1.95344179e+03
1.49235477e+01 1.29579898e+02 1.04877680e+02 7.81643394e+03 1.95410848e+03
1.49861897e+01 1.29371645e+02 1.01848726e+02 7.81902370e+03 1.95475593e+03
1.50488317e+01 1.29169710e+02 9.89069512e+01 7.82153867e+03 1.95538467e+03
1.51114736e+01 1.28973895e+02 9.60498630e+01 7.82398099e+03 1.95599525e+03
1.51741156e+01 1.28784007e+02 9.32750408e+01 7.82635276e+03 1.95658819e+03
1.52367576e+01 1.28599859e+02 9.05801307e+01 7.82865601e+03 1.95716400e+03
1.52993996e+01 1.28421271e+02 8.79628467e+01 7.83089271e+03 1.95772318e+03
1.53620416e+01 1.28248069e+02 8.54209656e+01 7.83306477e+03 1.95826619e+03
1.54246836e+01 1.28080085e+02 8.29523289e+01 7.83517407e+03 1.95879352e+03
1.54873256e+01 1.27917156e+02 8.05548374e+01 7.83722241e+03 1.95930560e+03
1.55499676e+01 1.27759124e+02 7.82264530e+01 7.83921154e+03 1.95980288e+03
1.56126096e+01 1.27605838e+02 7.59651937e+01 7.84114317e+03 1.96028579e+03
1.56752516e+01 1.27457150e+02 7.37691354e+01 7.84301897e+03 1.96075474e+03
1.57378935e+01 1.27312918e+02 7.16364065e+01 7.84484054e+03 1.96121014e+03
1.58005355e+01 1.27173005e+02 6.95651910e+01 7.84660944e+03 1.96165236e+03
1.58631775e+01 1.27037277e+02 6.75537222e+01 7.84832720e+03 1.96208180e+03
1.59258195e+01 1.26905605e+02 6.56002853e+01 7.84999529e+03 1.96249882e+03
1.59884615e+01 1.26777865e+02 6.37032129e+01 7.85161514e+03 1.96290378e+03
1.60511035e+01 1.26653937e+02 6.18608865e+01 7.85318814e+03 1.96329704e+03
1.61137455e+01 1.26533702e+02 6.00717321e+01 7.85471565e+03 1.96367891e+03
1.61763875e+01 1.26417049e+02 5.83342221e+01 7.85619898e+03 1.96404975e+03
1.62390295e+01 1.26303868e+02 5.66468710e+01 7.85763941e+03 1.96440985e+03
1.63016715e+01 1.26194053e+02 5.50082372e+01 7.85903817e+03 1.96475954e+03
1.63643135e+01 1.26087501e+02 5.34169184e+01 7.86039646e+03 1.96509912e+03
1.64269554e+01 1.25984114e+02 5.18715543e+01 7.86171547e+03 1.96542887e+03
1.64895974e+01 1.25883794e+02 5.03708215e+01 7.86299631e+03 1.96574908e+03
1.65522394e+01 1.25786450e+02 4.89134365e+01 7.86424009e+03 1.96606002e+03
1.66148814e+01 1.25691991e+02 4.74981501e+01 7.86544789e+03 1.96636197e+03
1.66775234e+01 1.25600330e+02 4.61237513e+01 7.86662074e+03 1.96665518e+03
1.67401654e+01 1.25511382e+02 4.47890617e+01 7.86775965e+03 1.96693991e+03
1.68028074e+01 1.25425065e+02 4.34929381e+01 7.86886560e+03 1.96721640e+03
1.68654494e+01 1.25341299e+02 4.22342687e+01 7.86993955e+03 1.96748489e+03
1.69280914e+01 1.25260009e+02 4.10119749e+01 7.87098241e+03 1.96774560e+03
1.69907334e+01 1.25181120e+02 3.98250077e+01 7.87199510e+03 1.96799877e+03
1.70533753e+01 1.25104559e+02 3.86723496e+01 7.87297847e+03 1.96824462e+03
1.71160173e+01 1.25030256e+02 3.75530105e+01 7.87393339e+03 1.96848335e+03
1.71786593e+01 1.24958144e+02 3.64660307e+01 7.87486066e+03 1.96871516e+03
1.72413013e+01 1.24888158e+02 3.54104761e+01 7.87576109e+03 1.96894027e+03
1.73039433e+01 1.24820233e+02 3.43854411e+01 7.87663546e+03 1.96915887e+03
1.73665853e+01 1.24754308e+02 3.33900445e+01 7.87748452e+03 1.96937113e+03
1.74292273e+01 1.24690322e+02 3.24234322e+01 7.87830900e+03 1.96957725e+03
1.74918693e+01 1.24628219e+02 3.14847725e+01 7.87910961e+03 1.96977740e+03
1.75545113e+01 1.24567943e+02 3.05732597e+01 7.87988704e+03 1.96997176e+03
1.76171533e+01 1.24509437e+02 2.96881096e+01 7.88064196e+03 1.97016049e+03
1.76797952e+01 1.24452651e+02 2.88285619e+01 7.88137503e+03 1.97034376e+03
1.77424372e+01 1.24397532e+02 2.79938768e+01 7.88208687e+03 1.97052172e+03
1.78050792e+01 1.24344031e+02 2.71833372e+01 7.88277811e+03 1.97069453e+03
1.78677212e+01 1.24292101e+02 2.63962451e+01 7.88344932e+03 1.97086233e+03
1.79303632e+01 1.24241693e+02 2.56319241e+01 7.88410111e+03 1.97102528e+03
1.79930052e+01 1.24192764e+02 2.48897159e+01 7.88473402e+03 1.97118350e+03
1.80556472e+01 1.24145269e+02 2.41689825e+01 7.88534860e+03 1.97133715e+03
1.81182892e+01 1.24099166e+02 2.34691027e+01 7.88594538e+03 1.97148635e+03
1.81809312e+01 1.24054414e+02 2.27894750e+01 7.88652489e+03 1.97163122e+03
1.82435732e+01 1.24010972e+02 2.21295133e+01 7.88708761e+03 1.97177190e+03
1.83062151e+01 1.23968803e+02 2.14886504e+01 7.88763404e+03 1.97190851e+03
1.83688571e+01 1.23927867e+02 2.08663333e+01 7.88816464e+03 1.97204116e+03
