11.084	189	679	7342	1795
11.156	188	650	7369	1798
11.195	186	638	7380	1801
11.208	186	631	7385	1803
1.1233	9971	23	9	2
11.247	184	624	7392	1805
11.278	184	618	7398	1805
11.316	184	603	7409	1809
11.327	184	596	7415	1810
11.352	183	591	7420	1811
11.362	182	589	7422	1812
11.396	181	581	7429	1814
11.406	180	579	7431	1815
11.425	180	576	7434	1815
11.475	180	562	7446	1817
11.524	178	551	7458	1818
11.548	178	537	7471	1819
11.635	173	521	7490	1821
11.651	173	517	7494	1821
11.679	173	513	7498	1821
11.688	173	510	7501	1821
11.701	173	508	7503	1821
11.709	173	505	7505	1822
11.744	173	498	7511	1823
11.749	173	496	7513	1823
11.893	172	463	7542	1828
11.906	171	461	7545	1828
11.935	171	451	7552	1831
11.963	170	446	7557	1832
11.984	170	441	7561	1833
11.996	170	438	7563	1834
12.005	170	434	7566	1835
12.228	169	389	7598	1849
12.471	168	343	7636	1858
12.482	168	340	7639	1858
12.648	163	322	7660	1860
12.683	163	316	7664	1862
12.689	162	317	7664	1862
12.876	162	291	7682	1870
12.908	162	285	7688	1870
12.967	161	275	7698	1871
13.235	158	243	7723	1881
13.288	157	235	7730	1883
13.361	155	226	7736	1888
13.531	155	208	7752	1890
13.615	153	197	7764	1891
13.617	153	196	7765	1891
13.668	151	191	7769	1894
13.799	149	179	7782	1895
13.961	148	169	7790	1898
14.014	148	162	7795	1900
14.083	148	158	7799	1900
14.173	148	148	7807	1902
14.266	147	145	7809	1904
14.442	146	130	7825	1904
14.455	145	128	7827	1905
14.531	145	124	7831	1905
14.688	145	115	7840	1905
15.135	145	103	7849	1908
15.893	142	68	7875	1920
1.6149	9933	52	17	3
1.6158	9933	51	17	4
1.6274	9929	55	17	4
1.7346	9921	60	19	5
1.7565	9918	59	20	8
17.716	138	31	7908	1928
2.0074	9873	98	26	8
2.0237	9870	98	28	9
2.0845	9859	107	30	9
2.1251	9847	116	32	10
2.1645	9842	119	34	10
2.1739	9839	121	35	10
2.2152	9831	129	35	10
2.2281	9827	133	35	10
2.2519	9821	137	36	11
2.2591	9818	140	36	11
2.2822	9811	145	37	12
2.3283	9801	150	42	12
2.3409	9799	152	42	12
2.3618	9795	156	42	12
2.3726	9790	160	43	12
2.4064	9779	170	44	12
2.4178	9774	175	44	12
2.5058	9748	191	51	15
2.5382	9732	204	54	15
2.5441	9730	206	54	15
2.5477	9728	208	54	15
2.5736	9721	210	58	16
2.5893	9717	211	61	16
2.6387	9697	226	65	17
2.6403	9697	225	66	17
2.6836	9676	242	69	18
2.6983	9670	248	69	18
2.7241	9658	254	74	19
2.7408	9647	263	76	19
2.7702	9632	270	83	20
2.8183	9611	289	84	21
2.8185	9609	291	84	21
2.8313	9602	297	84	22
2.8377	9598	297	88	22
2.8405	9596	299	88	22
2.8504	9589	305	89	22
2.8533	9587	305	91	22
2.8918	9561	322	99	23
2.9039	9552	328	101	24
2.9267	9531	347	103	24
2.9356	9527	348	106	24
2.9546	9518	353	110	24
2.9682	9511	358	111	25
3.0323	9471	385	121	28
3.0337	9469	387	121	28
3.0355	9467	387	123	28
3.0428	9458	394	125	28
3.0583	9449	399	129	28
3.0599	9447	401	129	28
3.0706	9442	403	131	29
3.0906	9430	411	135	29
3.0948	9424	416	136	29
3.1012	9422	416	138	29
3.1172	9410	426	140	29
3.1214	9410	425	140	30
3.1266	9409	425	141	30
3.1415	9395	435	145	30
3.1498	9387	441	146	31
3.1744	9366	454	153	32
3.1796	9362	456	155	32
3.1814	9359	459	155	32
3.1839	9357	461	155	32
3.1917	9348	468	156	33
3.1964	9341	474	157	33
3.1967	9338	477	157	33
3.1998	9335	480	157	33
3.2123	9324	489	158	34
3.2259	9316	494	161	34
3.2273	9314	495	162	34
3.2441	9301	502	165	37
3.2463	9299	503	165	38
3.2467	9298	504	165	38
3.2571	9283	516	166	40
3.2763	9266	530	169	40
3.2777	9263	533	169	40
3.2803	9259	536	170	40
3.3228	9219	564	181	41
3.3288	9211	571	182	41
3.3369	9202	576	185	42
3.3389	9200	577	186	42
3.3446	9190	585	187	43
3.3544	9178	596	188	43
3.3861	9130	634	195	46
3.3915	9121	643	195	46
3.3976	9116	646	196	47
3.4055	9108	654	196	47
3.4072	9104	657	197	47
3.4246	9092	666	199	48
3.4263	9090	668	199	48
3.4292	9088	669	200	48
3.4315	9086	670	200	49
3.4367	9077	676	203	49
3.4408	9074	678	204	49
3.4543	9055	692	209	49
3.4601	9051	694	211	49
3.4729	9031	710	214	50
3.4881	9009	724	221	51
3.5025	8990	737	227	51
3.5073	8982	742	229	52
3.5154	8969	748	235	53
0.35278	9995	8	1	1
3.5342	8941	770	241	53
3.5465	8918	792	242	53
3.5469	8917	791	244	53
3.5539	8904	804	244	53
3.5548	8903	804	245	53
3.5574	8897	808	247	53
3.5597	8894	809	247	55
3.5602	8893	810	247	55
3.5876	8858	838	253	56
3.5881	8856	840	253	56
3.5895	8854	842	253	56
3.5897	8851	845	253	56
3.5983	8838	854	257	56
3.6072	8827	862	259	57
3.6133	8820	868	260	57
3.6141	8819	869	260	57
3.6259	8808	878	262	57
3.6287	8806	878	264	57
3.6453	8778	897	268	62
3.6628	8759	908	272	66
3.6748	8742	918	278	67
3.6775	8736	923	278	68
3.6792	8733	926	278	68
3.7003	8710	941	284	70
3.7009	8710	940	285	70
3.7028	8708	941	286	70
3.7039	8708	940	287	70
3.7059	8702	945	288	70
3.7061	8701	945	289	70
3.7067	8700	944	291	70
3.7322	8668	966	299	72
3.7351	8661	972	300	72
3.7404	8656	976	300	73
3.7435	8652	978	302	73
3.7516	8634	987	308	76
3.7622	8621	994	314	76
3.7683	8608	1004	316	77
3.7766	8596	1007	325	77
3.7785	8595	1006	327	77
3.7787	8594	1007	327	77
3.7821	8590	1010	328	77
3.7962	8570	1025	332	78
3.8029	8563	1027	335	80
3.8033	8561	1029	335	80
3.8097	8547	1036	342	80
3.8098	8546	1037	342	80
3.8123	8538	1044	343	80
3.8137	8535	1047	343	80
3.8154	8533	1049	343	80
3.8171	8532	1050	343	80
3.8248	8525	1055	344	81
3.8329	8518	1056	348	83
3.8353	8516	1053	352	84
3.8379	8514	1054	353	84
3.8408	8504	1063	354	84
3.8435	8500	1065	355	85
3.8444	8498	1065	356	86
3.8556	8477	1083	359	86
3.8641	8459	1095	363	88
3.8682	8455	1095	366	89
3.8686	8454	1096	366	89
3.8689	8453	1097	366	89
3.8702	8450	1100	366	89
3.8703	8449	1101	366	89
3.8795	8440	1105	370	90
3.8798	8438	1107	370	90
3.8835	8428	1114	373	90
3.8869	8426	1115	374	90
3.8875	8422	1119	374	90
3.8922	8409	1130	376	90
3.8978	8395	1140	380	90
3.9121	8377	1148	389	91
3.9154	8369	1154	391	91
3.9194	8358	1163	392	92
3.9194	8359	1162	392	92
3.9224	8353	1164	395	93
3.9227	8352	1164	396	93
3.9262	8346	1167	399	93
3.9273	8343	1169	400	93
3.9306	8337	1173	402	93
3.9377	8323	1185	404	93
3.9398	8318	1187	407	93
3.9468	8304	1196	410	95
3.9478	8303	1197	410	95
3.9492	8298	1202	410	95
3.9601	8278	1217	415	95
3.9605	8277	1217	416	95
3.9647	8267	1224	419	95
3.9653	8265	1226	419	95
3.9686	8256	1232	421	96
3.9754	8245	1238	423	99
3.9775	8239	1243	424	99
3.9841	8228	1250	427	100
3.9855	8224	1251	429	101
4.0141	8175	1289	439	102
4.0191	8166	1294	443	102
4.0207	8164	1296	443	102
4.0239	8157	1301	445	102
4.0252	8156	1301	446	102
4.0261	8154	1302	447	102
4.0277	8149	1306	447	103
4.0362	8125	1325	451	104
4.0375	8123	1325	453	104
4.0506	8103	1338	459	105
4.0584	8084	1343	472	106
4.0611	8076	1348	475	106
4.0622	8073	1348	477	107
4.0681	8061	1355	480	109
4.0681	8062	1354	480	109
4.0694	8057	1358	481	109
4.0695	8055	1360	481	109
4.0701	8054	1360	482	109
4.0739	8043	1369	483	110
4.0839	8023	1383	487	112
4.0882	8011	1388	493	113
4.0955	7999	1396	496	114
4.0961	7996	1398	497	114
4.0962	7995	1399	497	114
4.0976	7990	1403	498	114
4.0989	7986	1406	499	114
4.0996	7985	1404	502	114
4.0997	7983	1406	502	114
4.1018	7980	1407	502	116
4.1086	7964	1421	504	116
4.1092	7960	1425	504	116
4.1107	7957	1428	504	116
4.1161	7950	1430	508	117
4.1175	7948	1431	509	117
4.1217	7942	1435	511	117
4.1232	7939	1438	511	117
4.1234	7938	1439	511	117
4.1242	7936	1441	511	117
4.1244	7935	1442	511	117
4.1357	7911	1460	516	118
4.1374	7905	1466	516	118
4.1381	7904	1466	517	118
4.1459	7891	1472	523	119
4.1461	7889	1473	523	120
4.1512	7874	1486	525	120
4.1515	7874	1484	527	120
4.1544	7870	1487	528	120
4.1714	7828	1513	542	122
4.1759	7813	1523	546	123
4.1774	7808	1527	547	123
4.1791	7806	1525	551	123
4.1833	7795	1530	556	124
4.1862	7788	1534	559	124
4.1888	7777	1545	559	124
4.1924	7766	1555	560	124
4.1983	7750	1564	564	127
4.2023	7742	1570	565	128
4.2028	7741	1571	565	128
4.2125	7718	1588	571	128
4.2143	7714	1591	572	128
4.2169	7704	1600	573	128
4.2181	7699	1604	574	128
4.2259	7682	1616	578	129
4.2269	7678	1619	578	130
4.2328	7660	1633	582	130
4.2408	7640	1643	591	131
4.2429	7634	1648	591	132
4.2459	7630	1646	596	133
4.2496	7617	1658	597	133
4.2521	7610	1664	597	134
4.2527	7609	1665	597	134
4.2544	7608	1664	598	135
4.2557	7605	1665	600	135
4.2608	7589	1677	603	136
4.2617	7585	1681	603	136
4.2635	7579	1686	604	136
4.2653	7574	1690	605	136
4.2682	7568	1693	608	136
4.2721	7561	1698	610	136
4.2723	7560	1698	611	136
4.2728	7559	1698	612	136
4.2736	7554	1703	612	136
4.2791	7547	1703	617	138
4.2801	7544	1705	618	138
4.2814	7541	1706	620	138
4.2818	7539	1708	620	138
4.2877	7524	1720	622	139
4.2897	7522	1719	625	139
4.2992	7500	1733	632	140
4.3004	7497	1735	633	140
4.3074	7480	1744	640	141
4.3076	7480	1743	640	142
4.3118	7470	1752	641	142
4.3129	7470	1749	643	143
4.3145	7465	1753	644	143
4.3171	7461	1754	647	143
4.3195	7448	1762	652	143
4.3238	7432	1775	655	143
4.3288	7423	1781	658	143
4.3294	7420	1783	659	143
4.3319	7413	1789	660	143
4.3326	7410	1789	662	144
4.3372	7398	1798	664	145
4.3406	7390	1801	668	146
4.3409	7388	1801	668	148
4.3431	7378	1810	669	148
4.3527	7353	1825	677	150
4.3553	7346	1830	678	151
4.3616	7334	1839	680	152
4.3642	7325	1846	682	152
4.3644	7323	1848	682	152
4.3647	7322	1849	682	152
4.3656	7320	1850	683	152
4.3661	7316	1853	683	153
4.3669	7313	1856	683	153
4.3669	7314	1855	683	153
4.3687	7309	1858	685	153
4.3748	7300	1858	693	154
4.3766	7297	1860	694	154
4.3788	7290	1866	695	154
4.3791	7287	1869	695	154
4.3814	7283	1873	695	154
4.3815	7281	1875	695	154
4.3844	7274	1879	698	154
4.3937	7247	1899	703	156
4.3979	7236	1907	705	157
4.3995	7233	1908	707	157
4.3998	7232	1909	707	157
4.4028	7223	1911	713	158
4.4045	7216	1913	718	158
4.4048	7213	1915	719	158
4.4051	7211	1915	720	159
4.4098	7200	1921	725	159
4.4161	7184	1931	731	159
4.4169	7182	1933	731	159
4.4182	7176	1938	732	159
4.4208	7167	1944	734	160
4.4216	7164	1947	734	160
4.4227	7162	1947	736	160
4.4247	7155	1951	738	161
4.4296	7147	1952	744	162
4.4302	7145	1954	744	162
4.4374	7126	1968	749	162
4.4403	7115	1975	751	164
4.4411	7113	1976	752	164
4.4412	7111	1977	753	164
4.4579	7072	1998	768	167
4.4582	7070	2000	768	167
4.4591	7067	2002	769	167
4.4611	7061	2006	771	167
4.4637	7051	2015	772	167
4.4643	7050	2015	773	167
4.4646	7049	2015	774	167
4.4706	7037	2023	777	168
4.4728	7031	2025	779	170
4.4731	7029	2027	779	170
4.4791	7012	2036	784	173
4.4795	7010	2038	784	173
4.4802	7006	2042	784	173
4.4828	7002	2043	786	174
4.4837	7000	2045	786	174
4.4855	6993	2050	787	175
4.4895	6974	2068	788	175
4.4997	6947	2088	795	175
4.4998	6946	2089	795	175
0.45005	9994	8	1	2
4.5005	6943	2091	796	175
4.5019	6938	2094	798	175
4.5019	6939	2093	798	175
4.5031	6935	2097	798	175
4.5089	6917	2112	801	175
4.5095	6912	2117	801	175
4.5141	6906	2119	805	175
4.5148	6904	2121	805	175
4.5243	6875	2141	813	176
4.5249	6871	2144	814	176
4.5342	6843	2160	825	177
4.5381	6830	2172	826	177
4.5384	6829	2172	827	177
4.5429	6820	2179	828	178
4.5441	6818	2180	829	178
4.5457	6816	2179	831	179
4.5486	6810	2181	834	180
4.5491	6806	2184	834	181
4.5508	6800	2189	835	181
4.5566	6778	2207	838	182
4.5569	6777	2208	838	182
4.5605	6760	2223	839	183
4.5609	6758	2225	839	183
4.5646	6748	2230	843	184
4.5672	6742	2231	847	185
4.5694	6736	2234	849	186
4.5712	6731	2235	853	186
4.5719	6730	2235	854	186
4.5721	6728	2237	854	186
4.5782	6713	2248	857	187
4.5821	6702	2253	861	189
4.5824	6700	2255	861	189
4.5828	6696	2258	861	190
4.5901	6673	2269	871	192
4.5904	6670	2270	872	193
4.5929	6660	2279	873	193
4.5952	6649	2287	875	194
4.5952	6650	2286	875	194
4.5978	6643	2293	875	194
4.6014	6630	2303	878	194
4.6039	6623	2307	881	194
4.6075	6614	2312	884	195
4.6075	6615	2311	884	195
4.6099	6608	2315	886	196
4.6104	6605	2318	886	196
4.6137	6593	2329	887	196
4.6242	6568	2335	904	198
4.6264	6561	2337	909	198
4.6294	6552	2342	912	199
4.6353	6528	2359	919	199
4.6415	6506	2372	926	201
4.6437	6498	2378	928	201
4.6517	6477	2390	935	203
4.6564	6462	2402	937	204
4.6574	6458	2406	937	204
4.6595	6447	2415	938	205
4.6608	6444	2415	941	205
4.6614	6443	2414	943	205
4.6651	6431	2421	948	205
4.6666	6426	2425	948	206
4.6689	6418	2429	952	206
4.6737	6407	2433	955	210
4.6753	6402	2437	956	210
4.6764	6398	2440	957	210
4.6782	6391	2444	960	210
4.6794	6386	2449	960	210
4.6801	6384	2450	960	211
4.6804	6380	2454	960	211
4.6805	6380	2452	962	211
4.6847	6369	2461	964	211
4.6895	6351	2473	968	213
4.6904	6349	2475	968	213
4.6912	6347	2476	969	213
4.6933	6340	2481	971	213
4.6939	6339	2482	971	213
4.6958	6336	2484	971	214
4.6971	6330	2489	972	214
4.6972	6330	2488	973	214
4.7013	6314	2497	980	214
4.7014	6314	2495	982	214
4.7078	6290	2512	987	216
4.7078	6291	2511	987	216
4.7117	6282	2514	991	218
4.7161	6270	2522	993	220
4.7186	6261	2526	997	221
4.7218	6253	2530	1000	222
4.7229	6249	2532	1002	222
4.7279	6237	2533	1011	224
4.7333	6222	2542	1016	225
4.7361	6212	2547	1017	229
4.7443	6192	2558	1024	231
4.7447	6187	2563	1024	231
4.7449	6184	2566	1024	231
4.7479	6176	2569	1026	234
4.7484	6174	2570	1027	234
4.7566	6157	2574	1035	239
4.7591	6152	2575	1038	240
4.7621	6135	2587	1040	243
4.7668	6122	2594	1044	245
4.7699	6110	2604	1045	246
4.7728	6099	2611	1048	247
4.7741	6093	2616	1049	247
4.7745	6092	2616	1050	247
4.7759	6090	2616	1052	247
4.7775	6083	2619	1054	249
4.7797	6074	2625	1056	250
4.7847	6055	2633	1063	254
4.7882	6047	2638	1066	254
4.7947	6026	2648	1072	259
4.7951	6025	2646	1075	259
4.7954	6024	2647	1075	259
4.8022	6010	2653	1080	262
4.8022	6011	2652	1080	262
4.8063	5991	2667	1084	263
4.8108	5980	2671	1091	263
4.8115	5978	2672	1091	264
4.8126	5974	2673	1094	264
4.8153	5960	2685	1096	264
4.8158	5958	2687	1096	264
4.8197	5945	2696	1097	267
4.8221	5937	2703	1098	267
4.8237	5930	2708	1100	267
4.8247	5925	2709	1103	268
4.8247	5926	2708	1103	268
4.8284	5909	2718	1107	271
4.8305	5903	2719	1112	271
4.8311	5900	2720	1114	271
4.8311	5900	2721	1113	271
4.8324	5895	2723	1115	272
4.8332	5892	2726	1115	272
4.8364	5881	2732	1119	273
4.8365	5880	2733	1119	273
4.8369	5879	2733	1119	274
4.8438	5862	2740	1126	277
4.8488	5845	2747	1133	280
4.8525	5838	2749	1137	281
4.8546	5827	2758	1139	281
4.8573	5821	2761	1141	282
4.8583	5818	2763	1142	282
4.8598	5812	2766	1144	283
4.8607	5809	2767	1146	283
4.8638	5798	2774	1149	284
4.8646	5798	2772	1150	285
4.8676	5792	2774	1152	287
4.8756	5774	2784	1158	289
4.8783	5766	2790	1160	289
4.8815	5754	2799	1163	289
4.8823	5748	2801	1167	289
4.8827	5744	2805	1167	289
4.8828	5742	2806	1168	289
4.8829	5741	2807	1168	289
4.8831	5740	2808	1168	289
4.8922	5702	2832	1177	294
4.8965	5685	2842	1183	295
4.9014	5671	2848	1189	297
4.9025	5665	2853	1190	297
4.9055	5655	2859	1193	298
4.9086	5647	2864	1195	299
4.9087	5647	2863	1195	300
4.9089	5647	2862	1195	301
4.9109	5638	2868	1198	301
4.9153	5624	2877	1202	302
4.9172	5619	2880	1202	304
4.9182	5615	2880	1206	304
4.9203	5610	2881	1209	305
4.9257	5592	2892	1214	307
4.9279	5582	2898	1216	309
4.9295	5577	2902	1217	309
4.9303	5576	2903	1217	309
4.9316	5574	2903	1219	309
4.9343	5561	2911	1223	310
4.9349	5559	2910	1225	311
4.9356	5554	2913	1226	312
4.9359	5553	2914	1226	312
4.9374	5549	2918	1226	312
4.9395	5542	2924	1227	312
4.9408	5538	2925	1230	312
4.9535	5492	2950	1245	318
4.9545	5490	2950	1247	318
4.9546	5488	2952	1247	318
4.9577	5477	2958	1251	319
4.9621	5466	2958	1261	320
4.9661	5451	2969	1264	321
4.9664	5450	2970	1264	321
4.9722	5428	2988	1268	321
4.9723	5426	2990	1268	321
4.9731	5422	2992	1270	321
4.9731	5423	2991	1270	321
4.9733	5421	2993	1270	321
4.9756	5415	2997	1271	322
4.9792	5403	3001	1277	324
4.9816	5397	3004	1280	324
4.9837	5392	3007	1281	325
4.9863	5385	3010	1285	325
4.9879	5380	3012	1286	327
4.9922	5362	3027	1288	328
4.9946	5354	3028	1293	330
4.9989	5337	3041	1297	330
5.0036	5324	3047	1303	331
5.0071	5306	3061	1306	332
5.0097	5298	3066	1308	333
5.0119	5291	3071	1310	333
5.0125	5289	3069	1313	334
5.0129	5286	3072	1313	334
5.0193	5271	3079	1319	336
5.0195	5268	3081	1320	336
5.0197	5266	3082	1321	336
5.0203	5265	3080	1324	336
5.0312	5229	3100	1335	341
5.0323	5219	3110	1335	341
5.0334	5213	3116	1335	341
5.0378	5198	3121	1345	341
5.0389	5193	3125	1346	341
5.0452	5173	3138	1352	342
5.0462	5173	3134	1354	344
5.0499	5159	3145	1356	345
5.0507	5155	3149	1356	345
5.0531	5149	3153	1357	346
5.0535	5145	3157	1357	346
5.0541	5142	3158	1359	346
5.0557	5138	3158	1361	348
5.0591	5130	3162	1364	349
5.0599	5122	3168	1365	350
5.0602	5120	3169	1366	350
5.0608	5117	3171	1367	350
5.0633	5106	3176	1372	351
5.0654	5099	3178	1375	353
5.0687	5090	3184	1378	353
5.0693	5089	3184	1379	353
5.0747	5072	3191	1385	357
5.0843	5046	3200	1396	363
5.0856	5043	3201	1398	363
5.0872	5032	3211	1398	364
5.0883	5026	3215	1399	365
5.0887	5026	3214	1399	366
5.0911	5021	3216	1401	367
5.0931	5015	3220	1403	367
5.0944	5008	3223	1407	367
5.0966	4999	3229	1410	367
5.0976	4996	3231	1410	368
5.0978	4994	3233	1410	368
5.0985	4992	3235	1410	368
5.0996	4988	3238	1411	368
5.0996	4989	3237	1411	368
5.1008	4980	3245	1412	368
5.1024	4978	3242	1417	368
5.1036	4975	3240	1421	369
5.1062	4969	3244	1423	369
5.1083	4957	3252	1426	370
5.1143	4934	3267	1431	373
5.1148	4930	3270	1432	373
5.1163	4920	3276	1436	373
5.1183	4915	3277	1439	374
5.1187	4913	3277	1441	374
5.1203	4901	3285	1445	374
5.1207	4900	3284	1447	374
5.1227	4896	3282	1453	374
5.1236	4895	3279	1456	375
5.1263	4890	3280	1460	375
5.1275	4887	3280	1463	375
5.1312	4869	3292	1467	377
5.1338	4856	3298	1473	378
5.1352	4854	3296	1476	379
5.1353	4853	3297	1476	379
5.1354	4852	3297	1476	380
5.1363	4851	3296	1478	380
5.1377	4845	3297	1482	381
5.1398	4836	3300	1488	381
5.1442	4819	3311	1494	381
5.1462	4812	3313	1498	382
5.1467	4809	3316	1498	382
5.1486	4802	3320	1501	382
5.1497	4798	3322	1503	382
5.1512	4791	3328	1504	382
