"Row","Date","R_medio","R_Quantile0.025","R_Quantile0.975"
"410",2021-03-19,0.977364782409612,0.970756183490686,0.983995490286696
"411",2021-03-20,0.977379263655225,0.970768990532719,0.984011656629299
"412",2021-03-21,0.969261974251176,0.962674028565144,0.975872074980581
"413",2021-03-22,0.959821455354014,0.953256582458112,0.966408545237498
"414",2021-03-23,0.960781113280797,0.95419947231586,0.967385062684995
"415",2021-03-24,0.956170422131051,0.949589166261057,0.962774091752164
"416",2021-03-25,0.95738866859235,0.950785472680541,0.964014399393566
"417",2021-03-26,0.952349704457042,0.945745406203353,0.958976664821829
"418",2021-03-27,0.935238523371828,0.928673790329452,0.941826058439984
"419",2021-03-28,0.92803719928912,0.921472679447734,0.934624697219723
"420",2021-03-29,0.912946215546996,0.906406218899348,0.919509396955981
"421",2021-03-30,0.900854887754276,0.894323602703617,0.907409607205187
"422",2021-03-31,0.879546424198531,0.873052628625604,0.88606394872193
"423",2021-04-01,0.872789715820382,0.866272383419439,0.879331135532608
"424",2021-04-02,0.858348038505615,0.851830648738964,0.864889922810999
"425",2021-04-03,0.841245200935482,0.834732390137664,0.84778297099429
"426",2021-04-04,0.823434614034714,0.816922970134607,0.829971750019979
"427",2021-04-05,0.789560619878195,0.783108751254472,0.796038591811778
"428",2021-04-06,0.788933652183097,0.782394862720023,0.795499275893333
"429",2021-04-07,0.806625506542034,0.799915087749581,0.81336356731598
"430",2021-04-08,0.806571079116573,0.799761545610171,0.81340908086019
"431",2021-04-09,0.812024324173435,0.805090569669195,0.818987398217631
"432",2021-04-10,0.841059170301487,0.833899180224275,0.848249344740366
"433",2021-04-11,0.867114745572507,0.859747067059328,0.874513424318439
"434",2021-04-12,0.903796842489917,0.89618590675788,0.911439515461579
"435",2021-04-13,0.905492679420136,0.897801591463309,0.913216117070141
"436",2021-04-14,0.901224558692536,0.893487153268497,0.908994861170547
"437",2021-04-15,0.895761540229905,0.887986556892621,0.903569945086366
"438",2021-04-16,0.90330723963143,0.895438330944066,0.911210096770802
"439",2021-04-17,0.893472989023215,0.885588578579912,0.901391858882177
"440",2021-04-18,0.902304263827918,0.894320076098632,0.910323443220092
"441",2021-04-19,0.901580855064885,0.893540661631426,0.909656562479672
"442",2021-04-20,0.913169426188333,0.905018357845526,0.921356531689174
"443",2021-04-21,0.924938103117981,0.91667846562233,0.933234273413071
"444",2021-04-22,0.934812069412827,0.926457128345068,0.943203996514692
"445",2021-04-23,0.94157163654195,0.933140541101058,0.950040125261515
"446",2021-04-24,0.950921011265637,0.942406822245287,0.95947295932151
"447",2021-04-25,0.946619002005514,0.938088469790742,0.955187611709601
"448",2021-04-26,0.938987765573721,0.930457592833366,0.947556323417038
"449",2021-04-27,0.921587880894578,0.913101815953198,0.93011265462884
"450",2021-04-28,0.903691695652989,0.895247348889289,0.91217513324795
"451",2021-04-29,0.879221935572495,0.870843655749168,0.887639771563467
"452",2021-04-30,0.851374732194797,0.843070003671831,0.859719601124841
"453",2021-05-01,0.842200694950801,0.833865699664022,0.850576567092994
"454",2021-05-02,0.824542452839802,0.816210169476731,0.832916465634259
"455",2021-05-03,0.80775063207923,0.799407540008356,0.816136436401704
"456",2021-05-04,0.796138619047126,0.787748039868105,0.804573032753571
"457",2021-05-05,0.791849482101837,0.783362943923203,0.800381110065797
"458",2021-05-06,0.788411162313599,0.779816469082698,0.797052307865145
"459",2021-05-07,0.788752809003668,0.780022875421558,0.797530651510639
"460",2021-05-08,0.771103020941651,0.762335143062981,0.779920338706335
"461",2021-05-09,0.770086971923038,0.761178715700342,0.779046336179391
"462",2021-05-10,0.758647110890393,0.749653487631889,0.76769361947608
"463",2021-05-11,0.746264612440193,0.737185090404444,0.755398937713133
"464",2021-05-12,0.728850820370831,0.719709666525976,0.738048861826101
"465",2021-05-13,0.721711792804122,0.712434301398607,0.731048470262609
"466",2021-05-14,0.710553446094856,0.701156373009292,0.720012205758605
"467",2021-05-15,0.707675133638823,0.698092915420241,0.717321764145308
"468",2021-05-16,0.701460373760782,0.691706725219219,0.711281363457273
"469",2021-05-17,0.680415371197256,0.670588710384368,0.690312518161887
"470",2021-05-18,0.678147292868078,0.668099983657842,0.688268549412405
"471",2021-05-19,0.672817360497562,0.662560841914515,0.683151565067246
"472",2021-05-20,0.6708454226664,0.660343017029452,0.681429540015916
"473",2021-05-21,0.671779300545329,0.660997274090912,0.682647344932325
"474",2021-05-22,0.669554480347824,0.658509258529294,0.680690291015432
"475",2021-05-23,0.677124558044404,0.665724261065989,0.688620299190505
"476",2021-05-24,0.682035960792253,0.670294779143962,0.693877669790616
"477",2021-05-25,0.67838873789173,0.666375727851433,0.690507575830094
